"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"28245","15.016423","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","54","[TCP Dup ACK 28223#1] 4946  >  19159 [ACK] Seq=145 Ack=34255 Win=65535 Len=0","20","Default","CS0","","","0.000013000","14.392802000"
"28248","15.039041","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=679769 Win=65535 Len=0 TSval=283550 TSecr=790406824","32","Default","CS0","","","0.000026000","15.031020000"
"28250","15.058464","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  52616 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM","32","Default","CS0","","","0.000053000","0.000053000"
"28254","15.080425","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=682665 Win=65535 Len=0 TSval=283550 TSecr=790406825","32","Default","CS0","","","0.000015000","15.072404000"
"28259","15.124636","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=685561 Win=65535 Len=0 TSval=283551 TSecr=790406825","32","Default","CS0","","","0.000024000","15.116615000"
"28263","15.166834","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=688457 Win=65535 Len=0 TSval=283551 TSecr=790406826","32","Default","CS0","","","0.000020000","15.158813000"
"28267","15.212027","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=691353 Win=65535 Len=0 TSval=283551 TSecr=790406826","32","Default","CS0","","","0.000015000","15.204006000"
"28268","15.213178","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=52 Ack=54021 Win=65535 Len=0","20","Default","CS0","","","0.202169000","15.177560000"
"28270","15.214433","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=247 Ack=128293 Win=65535 Len=0","20","Default","CS0","","","0.000018000","15.061610000"
"28275","15.258240","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=247 Ack=131177 Win=65535 Len=0","20","Default","CS0","","","0.000023000","15.105417000"
"28278","15.292437","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=247 Ack=133689 Win=65535 Len=0","20","Default","CS0","","","0.000023000","15.139614000"
"28279","15.292562","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","71","4955  >  18638 [PSH, ACK] Seq=247 Ack=133689 Win=65535 Len=17","20","Default","CS0","","","0.000125000","15.139739000"
"28282","15.322551","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=145 Ack=60616 Win=64405 Len=0","20","Default","CS0","","","0.213540000","15.307743000"
"28283","15.322568","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=18 Ack=9198 Win=65535 Len=0","20","Default","CS0","","","0.174556000","15.282161000"
"28286","15.340067","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=694249 Win=65535 Len=0 TSval=283553 TSecr=790406827","32","Default","CS0","","","0.000038000","15.332046000"
"28288","15.351061","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","78","35515  >  59314 [ACK] Seq=145 Ack=28801 Win=64095 Len=0 TSval=283553 TSecr=358623176[Packet size limited during capture]","44","Default","CS0","","","0.000035000","14.766448000"
"28289","15.354117","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","170","35515  >  52616 [PSH, ACK] Seq=1 Ack=69 Win=65467 Len=116","20","Default","CS0","","","0.027090000","0.295706000"
"28295","15.425066","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=697145 Win=65535 Len=0 TSval=283553 TSecr=790406828","32","Default","CS0","","","0.000037000","15.417045000"
"28299","15.467658","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=700041 Win=65535 Len=0 TSval=283554 TSecr=790406829","32","Default","CS0","","","0.000033000","15.459637000"
"28306","15.511433","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=702937 Win=65535 Len=0 TSval=283554 TSecr=790406829","32","Default","CS0","","","0.000016000","15.503412000"
"28313","15.541297","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=52 Ack=55481 Win=65535 Len=0","20","Default","CS0","","","0.154464000","15.505679000"
"28315","15.554848","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=705833 Win=65535 Len=0 TSval=283555 TSecr=790406830","32","Default","CS0","","","0.000027000","15.546827000"
"28319","15.598651","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=708729 Win=65535 Len=0 TSval=283555 TSecr=790406830","32","Default","CS0","","","0.000028000","15.590630000"
"28322","15.637236","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","66","35515  >  62154 [ACK] Seq=111 Ack=20161 Win=65535 Len=0 TSval=283555 TSecr=285775597","32","Default","CS0","","","0.000018000","13.429996000"
"28324","15.645233","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=711625 Win=65535 Len=0 TSval=283555 TSecr=790406831","32","Default","CS0","","","0.000015000","15.637212000"
"28325","15.650646","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=145 Ack=62054 Win=65535 Len=0","20","Default","CS0","","","0.208030000","15.635838000"
"28330","15.687840","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=714521 Win=65535 Len=0 TSval=283556 TSecr=790406831","32","Default","CS0","","","0.000021000","15.679819000"
"28335","15.723842","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=18 Ack=12078 Win=65535 Len=0","20","Default","CS0","","","0.000023000","15.683435000"
"28337","15.731636","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=717417 Win=65535 Len=0 TSval=283556 TSecr=790406831","32","Default","CS0","","","0.000017000","15.723615000"
"28340","15.766553","172.31.187.1","114.205.219.87.dynamic.jazztel.es","BitTorrent","71","Request[Packet size limited during capture]","20","Default","CS0","","","0.000133000","15.751745000"
"28342","15.805658","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","159","35515  >  52616 [PSH, ACK] Seq=117 Ack=69 Win=65467 Len=105","20","Default","CS0","","","0.000031000","0.747247000"
"28344","15.817443","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=720313 Win=65535 Len=0 TSval=283557 TSecr=790406831","32","Default","CS0","","","0.000021000","15.809422000"
"28349","15.848644","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","54","4946  >  19159 [ACK] Seq=145 Ack=37175 Win=65535 Len=0","20","Default","CS0","","","0.000023000","15.225023000"
"28350","15.869407","172.31.187.1","bras-base-joltpq1712w-grc-26-76-68-163-94.dsl.bell.ca","TCP","62","ansyslmd(1055)  >  44795 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"28351","15.869432","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","62","vfo(1056)  >  45146 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"28352","15.869451","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","66","35515  >  62154 [ACK] Seq=111 Ack=21601 Win=64095 Len=0 TSval=283558 TSecr=285775597","32","Default","CS0","","","0.179231000","13.662211000"
"28353","15.869462","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=94 Ack=5 Win=64357 Len=0","20","Default","CS0","","","0.152437000","8.421024000"
"28356","15.880864","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=723209 Win=65535 Len=0 TSval=283558 TSecr=790406832","32","Default","CS0","","","0.000033000","15.872843000"
"28360","15.955241","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=264 Ack=136573 Win=65535 Len=0","20","Default","CS0","","","0.000019000","15.802418000"
"28363","15.975841","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=726105 Win=65535 Len=0 TSval=283558 TSecr=790406832","32","Default","CS0","","","0.000019000","15.967820000"
"28364","15.978749","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=52 Ack=56941 Win=65535 Len=0","20","Default","CS0","","","0.156126000","15.943131000"
"28366","15.989837","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=264 Ack=139457 Win=65535 Len=0","20","Default","CS0","","","0.000014000","15.837014000"
"28370","16.017443","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=729001 Win=65535 Len=0 TSval=283560 TSecr=790406834","32","Default","CS0","","","0.000019000","16.009422000"
"28372","16.025037","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=264 Ack=142341 Win=65535 Len=0","20","Default","CS0","","","0.000014000","15.872214000"
"28377","16.061845","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=264 Ack=145225 Win=65535 Len=0","20","Default","CS0","","","0.000022000","15.909022000"
"28379","16.088117","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=162 Ack=63492 Win=64097 Len=0","20","Default","CS0","","","0.218295000","16.073309000"
"28381","16.090565","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","BT-DHT","109","","","Default","CS0","","","",""
"28383","16.095841","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=264 Ack=148109 Win=65535 Len=0","20","Default","CS0","","","0.000017000","15.943018000"
"28385","16.109041","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=731897 Win=65535 Len=0 TSval=283561 TSecr=790406834","32","Default","CS0","","","0.000016000","16.101020000"
"28389","16.152649","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=734793 Win=65535 Len=0 TSval=283561 TSecr=790406835","32","Default","CS0","","","0.000022000","16.144628000"
"28392","16.195439","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=737689 Win=65535 Len=0 TSval=283561 TSecr=790406835","32","Default","CS0","","","0.000014000","16.187418000"
"28393","16.197481","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","54","4946  >  19159 [ACK] Seq=145 Ack=37512 Win=65198 Len=0","20","Default","CS0","","","0.167250000","15.573860000"
"28398","16.239686","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=740585 Win=65535 Len=0 TSval=283562 TSecr=790406836","32","Default","CS0","","","0.000045000","16.231665000"
"28402","16.306869","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","54","35515  >  52616 [ACK] Seq=222 Ack=283 Win=65253 Len=0","20","Default","CS0","","","0.216443000","1.248458000"
"28405","16.340254","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=18 Ack=14958 Win=65535 Len=0","20","Default","CS0","","","0.000026000","16.299847000"
"28407","16.343045","172.31.187.1","200-112-71-33.baf.movistar.cl","TCP","54","35515  >  17739 [ACK] Seq=268 Ack=1964 Win=65535 Len=0","20","Default","CS0","","","0.000016000","4.624066000"
"28409","16.346245","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=743481 Win=65535 Len=0 TSval=283563 TSecr=790406836","32","Default","CS0","","","0.000018000","16.338224000"
"28413","16.389859","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=746377 Win=65535 Len=0 TSval=283563 TSecr=790406837","32","Default","CS0","","","0.000026000","16.381838000"
"28415","16.416223","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=52 Ack=58401 Win=65535 Len=0","20","Default","CS0","","","0.216598000","16.380605000"
"28416","16.416238","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=162 Ack=64839 Win=65535 Len=0","20","Default","CS0","","","0.210613000","16.401430000"
"28418","16.417896","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  52616 [PSH, ACK] Seq=222 Ack=283 Win=65253 Len=12","20","Default","CS0","","","0.111027000","1.359485000"
"28420","16.432846","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=749273 Win=65535 Len=0 TSval=283564 TSecr=790406837","32","Default","CS0","","","0.000017000","16.424825000"
"28422","16.444243","172.31.187.1","87-196-219-109.net.novis.pt","TCP","54","4916  >  19304 [ACK] Seq=145 Ack=44315 Win=65535 Len=0","20","Default","CS0","","","0.000015000","16.026865000"
"28426","16.476853","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=752169 Win=65535 Len=0 TSval=283564 TSecr=790406838","32","Default","CS0","","","0.000023000","16.468832000"
"28429","16.501051","172.31.187.1","87-196-219-109.net.novis.pt","TCP","54","4916  >  19304 [ACK] Seq=145 Ack=47195 Win=65535 Len=0","20","Default","CS0","","","0.000020000","16.083673000"
"28433","16.531685","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=162 Ack=67743 Win=65535 Len=0","20","Default","CS0","","","0.000042000","16.516877000"
"28437","16.540455","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=755065 Win=65535 Len=0 TSval=283565 TSecr=790406838","32","Default","CS0","","","0.000025000","16.532434000"
"28439","16.546055","172.31.187.1","87-196-219-109.net.novis.pt","TCP","54","4916  >  19304 [ACK] Seq=145 Ack=49192 Win=65535 Len=0","20","Default","CS0","","","0.000021000","16.128677000"
"28440","16.546197","172.31.187.1","87-196-219-109.net.novis.pt","TCP","71","4916  >  19304 [PSH, ACK] Seq=145 Ack=49192 Win=65535 Len=17","20","Default","CS0","","","0.000142000","16.128819000"
"28445","16.583849","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=757961 Win=65535 Len=0 TSval=283565 TSecr=790406839","32","Default","CS0","","","0.000018000","16.575828000"
"28448","16.629658","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=760857 Win=65535 Len=0 TSval=283565 TSecr=790406840","32","Default","CS0","","","0.000025000","16.621637000"
"28449","16.634952","172.31.187.1","dsl-169-23-129-189-dynamic.prod-infinitum.com.mx","TCP","62","[TCP Port numbers reused] vfo(1056)  >  45146 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"28451","16.646062","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  59314 [ACK] Seq=145 Ack=33121 Win=65535 Len=0 TSval=283566 TSecr=358623200","32","Default","CS0","","","0.000031000","16.061449000"
"28454","16.673250","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=763753 Win=65535 Len=0 TSval=283566 TSecr=790406840","32","Default","CS0","","","0.000018000","16.665229000"
"28457","16.717293","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=766649 Win=65535 Len=0 TSval=283566 TSecr=790406841","32","Default","CS0","","","0.000045000","16.709272000"
"28459","16.744345","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=94 Ack=1253 Win=65292 Len=0","20","Default","CS0","","","0.180715000","16.501926000"
"28460","16.744367","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=52 Ack=59861 Win=65535 Len=0","20","Default","CS0","","","0.171336000","16.708749000"
"28461","16.744379","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=162 Ack=67812 Win=65466 Len=0","20","Default","CS0","","","0.212348000","16.729571000"
"28463","16.747092","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=264 Ack=150993 Win=65535 Len=0","20","Default","CS0","","","0.000045000","16.594269000"
"28464","16.747268","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","88","4955  >  18638 [PSH, ACK] Seq=264 Ack=150993 Win=65535 Len=34","20","Default","CS0","","","0.000176000","16.594445000"
"28467","16.787493","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=298 Ack=153877 Win=65535 Len=0","20","Default","CS0","","","0.000044000","16.634670000"
"28472","16.857257","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=162 Ack=70172 Win=65535 Len=0","20","Default","CS0","","","0.000023000","16.842449000"
"28474","16.858451","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=298 Ack=156761 Win=65535 Len=0","20","Default","CS0","","","0.000017000","16.705628000"
"28476","16.868652","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=769545 Win=65535 Len=0 TSval=283568 TSecr=790406842","32","Default","CS0","","","0.000017000","16.860631000"
"28481","16.893050","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=298 Ack=159645 Win=65535 Len=0","20","Default","CS0","","","0.000015000","16.740227000"
"28484","16.911454","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=772441 Win=65535 Len=0 TSval=283568 TSecr=790406842","32","Default","CS0","","","0.000018000","16.903433000"
"28490","16.946450","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=298 Ack=162529 Win=65535 Len=0","20","Default","CS0","","","0.000015000","16.793627000"
"28492","16.954056","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=1372 Ack=775337 Win=65535 Len=0 TSval=283568 TSecr=790406843","32","Default","CS0","","","0.000018000","16.946035000"
"28493","16.963080","172.31.187.1","brnt-06-b2-v4wan-164912-cust188.vm7.cable.virginm.net","TCP","62","startron(1057)  >  50136 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"28494","16.963107","172.31.187.1","84-114-235-56.cable.dynamic.surfer.at","TCP","62","nim(1058)  >  mysqlx(33060) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"28495","16.963132","172.31.187.1","bras-base-lasnpq1402w-grc-03-76-68-155-215.dsl.bell.ca","TCP","62","nimreg(1059)  >  52054 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
